sample_id,item_id,machine_id,time_id,quantity
Sample_206,item1053,machine04,date081,1
Sample_206,item1053,machine21,date081,2
Sample_206,item1053,machine32,date081,5
Sample_206,item1478,machine10,date094,1
Sample_206,item1478,machine22,date094,1
Sample_206,item1478,machine29,date094,1
Sample_206,item417,machine29,date173,19
Sample_206,item6497,machine29,date226,1
Sample_206,item5530,machine04,date290,3
Sample_206,item4663,machine32,date358,8
Sample_206,item4663,machine33,date358,20
Sample_207,item4521,machine09,date020,1
Sample_207,item4521,machine30,date020,1
Sample_207,item3385,machine09,date034,1
Sample_207,item3385,machine10,date034,1
Sample_207,item3385,machine21,date034,1
Sample_207,item3385,machine23,date034,4
Sample_207,item62,machine10,date215,1
Sample_207,item968,machine07,date226,4
Sample_207,item968,machine08,date226,2
Sample_207,item968,machine09,date226,5
Sample_207,item968,machine10,date226,1
Sample_207,item968,machine18,date226,3
Sample_207,item968,machine21,date226,3
Sample_207,item968,machine22,date226,2
Sample_207,item968,machine30,date226,4
Sample_207,item5087,machine09,date240,1
Sample_207,item5083,machine03,date283,2
Sample_207,item5083,machine16,date283,1
Sample_207,item5083,machine19,date283,3
Sample_207,item5083,machine20,date283,3
Sample_207,item6232,machine06,date314,1
Sample_207,item6232,machine19,date314,3
Sample_208,item2169,machine10,date020,1
Sample_208,item3826,machine07,date151,1
Sample_208,item3826,machine08,date151,1
Sample_208,item3047,machine01,date186,8
Sample_208,item3047,machine03,date186,5
Sample_208,item755,machine09,date213,3
Sample_208,item755,machine10,date213,4
Sample_208,item755,machine21,date213,3
Sample_208,item755,machine23,date213,4
Sample_208,item755,machine28,date213,2
Sample_208,item755,machine29,date213,3
Sample_208,item6520,machine06,date263,1
Sample_208,item2025,machine23,date296,1
Sample_208,item2259,machine21,date364,1
Sample_209,item5908,machine19,date042,1
Sample_209,item1188,machine21,date087,2
Sample_209,item4142,machine01,date105,2
Sample_209,item4142,machine05,date105,2
Sample_209,item2840,machine10,date142,1
Sample_209,item802,machine04,date223,1
Sample_209,item802,machine05,date223,3
Sample_209,item802,machine20,date223,1
Sample_209,item802,machine23,date223,1
Sample_209,item802,machine30,date223,2
Sample_209,item802,machine35,date223,2
Sample_209,item1503,machine10,date287,1
Sample_209,item1503,machine22,date287,1
Sample_210,item6541,machine15,date076,1
Sample_210,item6541,machine23,date076,1
Sample_210,item3648,machine04,date080,9
Sample_210,item3648,machine08,date080,8
Sample_210,item3648,machine10,date080,6
Sample_210,item3648,machine28,date080,2
Sample_210,item785,machine21,date114,2
Sample_210,item785,machine32,date114,3
Sample_210,item1364,machine04,date156,3
Sample_210,item1364,machine08,date156,7
Sample_210,item1364,machine23,date156,17
Sample_210,item1364,machine32,date156,10
Sample_210,item1194,machine08,date222,9
Sample_210,item3081,machine21,date223,3
Sample_210,item2213,machine08,date282,13
Sample_210,item2213,machine09,date282,16
Sample_210,item2213,machine21,date282,9
Sample_210,item2213,machine23,date282,10
Sample_210,item2213,machine28,date282,10
Sample_210,item3310,machine08,date301,8
Sample_210,item3310,machine10,date301,9
Sample_210,item3310,machine21,date301,9
Sample_210,item451,machine08,date315,1
Sample_210,item451,machine09,date315,1
Sample_211,item1235,machine07,date065,6
Sample_211,item1235,machine08,date065,15
Sample_211,item1235,machine09,date065,15
Sample_211,item1235,machine21,date065,2
Sample_211,item1235,machine23,date065,16
Sample_211,item1235,machine31,date065,1
Sample_211,item1235,machine33,date065,12
Sample_211,item1235,machine35,date065,9
Sample_211,item5902,machine04,date109,9
Sample_211,item5902,machine05,date109,1
Sample_211,item5902,machine10,date109,7
Sample_211,item5902,machine21,date109,12
Sample_211,item5902,machine23,date109,7
Sample_211,item5902,machine29,date109,1
Sample_211,item2853,machine28,date118,1
Sample_211,item3595,machine28,date156,1
Sample_211,item5450,machine08,date237,1
Sample_211,item5450,machine09,date237,2
Sample_211,item5450,machine28,date237,1
Sample_211,item5450,machine30,date237,2
Sample_211,item5450,machine31,date237,2
Sample_211,item5450,machine35,date237,3
Sample_211,item5906,machine05,date243,1
Sample_211,item5906,machine17,date243,2
Sample_211,item5906,machine19,date243,2
Sample_211,item1318,machine30,date286,1
Sample_211,item3089,machine28,date293,1
Sample_212,item886,machine09,date006,1
Sample_212,item886,machine23,date006,1
Sample_212,item886,machine30,date006,1
Sample_212,item886,machine34,date006,1
Sample_212,item4044,machine05,date051,28
Sample_212,item1496,machine01,date081,7
Sample_212,item1496,machine03,date081,3
Sample_212,item1496,machine16,date081,6
Sample_212,item1496,machine19,date081,5
Sample_212,item1496,machine32,date081,6
Sample_212,item1496,machine33,date081,4
Sample_212,item1201,machine23,date094,5
Sample_212,item4417,machine08,date205,3
Sample_212,item4417,machine22,date205,9
Sample_212,item4417,machine23,date205,5
Sample_212,item4417,machine28,date205,5
Sample_212,item5743,machine08,date275,3
Sample_212,item5743,machine09,date275,13
Sample_212,item5743,machine21,date275,3
Sample_212,item5743,machine22,date275,2
Sample_212,item5743,machine23,date275,4
Sample_212,item5743,machine28,date275,13
Sample_212,item5743,machine29,date275,6
Sample_212,item4535,machine20,date291,1
Sample_212,item4535,machine32,date291,1
Sample_212,item3832,machine10,date304,2
Sample_212,item3832,machine14,date304,1
Sample_212,item3832,machine28,date304,1
Sample_212,item3832,machine31,date304,1
Sample_212,item3626,machine08,date326,1
Sample_212,item3626,machine10,date326,1
Sample_212,item3626,machine28,date326,1
Sample_212,item3626,machine30,date326,1
Sample_212,item2125,machine23,date331,12
Sample_213,item3982,machine08,date041,2
Sample_213,item3982,machine09,date041,6
Sample_213,item3982,machine10,date041,1
Sample_213,item3982,machine21,date041,4
Sample_213,item3982,machine28,date041,3
Sample_213,item3982,machine29,date041,5
Sample_213,item3982,machine33,date041,3
Sample_213,item621,machine09,date142,3
Sample_213,item621,machine10,date142,4
Sample_213,item621,machine23,date142,3
Sample_213,item621,machine28,date142,7
Sample_213,item4835,machine08,date218,4
Sample_213,item4835,machine09,date218,6
Sample_213,item4835,machine10,date218,4
Sample_213,item4835,machine22,date218,2
Sample_213,item4835,machine28,date218,2
Sample_213,item926,machine04,date232,5
Sample_213,item926,machine22,date232,5
Sample_213,item5635,machine08,date242,2
Sample_213,item5635,machine28,date242,2
Sample_213,item3586,machine19,date288,1
Sample_213,item464,machine07,date290,10
Sample_213,item464,machine10,date290,10
Sample_213,item464,machine32,date290,6
Sample_213,item5036,machine10,date317,1
Sample_213,item5036,machine28,date317,1
Sample_213,item2522,machine20,date346,21
Sample_213,item2522,machine33,date346,12
Sample_214,item3370,machine04,date001,4
Sample_214,item3370,machine10,date001,1
Sample_214,item3370,machine14,date001,5
Sample_214,item3370,machine21,date001,4
Sample_214,item525,machine04,date014,6
Sample_214,item525,machine08,date014,9
Sample_214,item525,machine21,date014,2
Sample_214,item525,machine23,date014,6
Sample_214,item525,machine35,date014,10
Sample_214,item730,machine14,date039,1
Sample_214,item730,machine23,date039,1
Sample_214,item2516,machine04,date081,1
Sample_214,item5758,machine08,date082,2
Sample_214,item5758,machine09,date082,3
Sample_214,item5758,machine21,date082,1
Sample_214,item5758,machine23,date082,4
Sample_214,item5758,machine30,date082,1
Sample_214,item5758,machine33,date082,2
Sample_214,item5663,machine09,date145,11
Sample_214,item5663,machine28,date145,15
Sample_215,item3533,machine08,date068,1
Sample_215,item3533,machine21,date068,1
Sample_215,item6455,machine01,date104,8
Sample_215,item6455,machine03,date104,15
Sample_215,item6455,machine05,date104,15
Sample_215,item6455,machine16,date104,28
Sample_215,item6455,machine17,date104,16
Sample_215,item6455,machine19,date104,14
Sample_215,item6455,machine20,date104,22
Sample_215,item6455,machine23,date104,18
Sample_215,item6455,machine32,date104,32
Sample_215,item6455,machine33,date104,25
Sample_215,item3920,machine29,date120,2
Sample_215,item4956,machine07,date139,3
Sample_215,item4956,machine08,date139,2
Sample_215,item4956,machine09,date139,3
Sample_215,item4956,machine21,date139,10
Sample_215,item4956,machine23,date139,10
Sample_215,item4956,machine32,date139,11
Sample_215,item4956,machine33,date139,4
Sample_215,item1130,machine01,date190,50
Sample_215,item1130,machine03,date190,5
Sample_215,item1130,machine05,date190,54
Sample_215,item1130,machine06,date190,6
Sample_215,item1130,machine20,date190,10
Sample_215,item1130,machine32,date190,98
Sample_215,item1130,machine33,date190,26
Sample_215,item1878,machine06,date223,2
Sample_215,item5965,machine20,date256,1
Sample_215,item4450,machine08,date307,1
Sample_215,item4450,machine31,date307,1
Sample_215,item3981,machine08,date317,1
Sample_215,item1183,machine04,date358,1
Sample_215,item1183,machine05,date358,21
Sample_215,item1183,machine07,date358,23
Sample_215,item1183,machine08,date358,11
Sample_215,item1183,machine09,date358,9
Sample_215,item1183,machine14,date358,13
Sample_215,item1183,machine18,date358,14
Sample_215,item1183,machine20,date358,26
Sample_215,item1183,machine21,date358,21
Sample_215,item1183,machine22,date358,26
Sample_215,item1183,machine23,date358,3
Sample_215,item1183,machine28,date358,11
Sample_215,item1183,machine31,date358,5
Sample_215,item1183,machine33,date358,19
Sample_215,item1183,machine34,date358,5
Sample_215,item1183,machine35,date358,7
Sample_216,item2415,machine04,date029,4
Sample_216,item2415,machine10,date029,5
Sample_216,item2349,machine09,date090,1
Sample_216,item2349,machine21,date090,2
Sample_216,item2552,machine28,date137,4
Sample_216,item2413,machine20,date159,7
Sample_216,item5522,machine19,date159,5
Sample_216,item5298,machine02,date263,11
Sample_216,item5298,machine03,date263,20
Sample_216,item5298,machine06,date263,11
Sample_216,item5298,machine16,date263,18
Sample_216,item5298,machine17,date263,9
Sample_216,item5298,machine19,date263,2
Sample_216,item3615,machine04,date318,1
Sample_216,item3615,machine29,date318,1
Sample_216,item5611,machine33,date319,1
Sample_217,item1574,machine06,date035,3
Sample_217,item1574,machine32,date035,1
Sample_217,item3932,machine04,date046,3
Sample_217,item3932,machine08,date046,14
Sample_217,item3932,machine09,date046,1
Sample_217,item3932,machine20,date046,8
Sample_217,item3932,machine21,date046,13
Sample_217,item3932,machine23,date046,5
Sample_217,item3932,machine28,date046,5
Sample_217,item3932,machine29,date046,6
Sample_217,item3932,machine33,date046,8
Sample_217,item3876,machine21,date081,1
Sample_217,item3402,machine01,date172,11
Sample_217,item2457,machine03,date310,3
Sample_217,item109,machine08,date322,1
Sample_217,item109,machine21,date322,1
Sample_218,item1196,machine08,date073,1
Sample_218,item1196,machine14,date073,1
Sample_218,item1196,machine22,date073,1
Sample_218,item960,machine03,date101,1
Sample_218,item6573,machine14,date170,2
Sample_218,item6573,machine24,date170,5
Sample_218,item6573,machine28,date170,5
Sample_218,item4767,machine01,date200,14
Sample_218,item4767,machine03,date200,3
Sample_218,item4767,machine06,date200,1
Sample_218,item4767,machine17,date200,14
Sample_218,item4767,machine19,date200,6
Sample_218,item4595,machine32,date276,9
Sample_218,item5532,machine10,date280,8
Sample_218,item5532,machine23,date280,7
Sample_218,item722,machine08,date302,2
Sample_218,item722,machine09,date302,2
Sample_218,item722,machine10,date302,2
Sample_218,item722,machine21,date302,1
Sample_218,item722,machine28,date302,2
Sample_218,item722,machine30,date302,1
Sample_218,item2708,machine21,date342,2
Sample_219,item6456,machine02,date020,7
Sample_219,item2242,machine08,date046,2
Sample_219,item2242,machine09,date046,1
Sample_219,item2242,machine10,date046,1
Sample_219,item2242,machine29,date046,2
Sample_219,item2825,machine10,date109,1
Sample_219,item3280,machine04,date112,2
Sample_219,item3280,machine05,date112,20
Sample_219,item3280,machine08,date112,29
Sample_219,item3280,machine10,date112,12
Sample_219,item3280,machine14,date112,36
Sample_219,item3280,machine20,date112,2
Sample_219,item3280,machine21,date112,23
Sample_219,item3280,machine23,date112,19
Sample_219,item3280,machine28,date112,5
Sample_219,item3280,machine32,date112,30
Sample_219,item4878,machine08,date165,1
Sample_219,item4878,machine21,date165,1
Sample_219,item6295,machine14,date170,1
Sample_219,item5594,machine09,date312,2
Sample_219,item5594,machine21,date312,1
Sample_219,item5594,machine23,date312,1
Sample_220,item4386,machine21,date081,1
Sample_220,item4246,machine30,date123,1
Sample_220,item4638,machine05,date148,33
Sample_220,item1297,machine05,date182,12
Sample_220,item1297,machine09,date182,11
Sample_220,item1297,machine14,date182,3
Sample_220,item1297,machine21,date182,8
Sample_220,item1297,machine23,date182,11
Sample_220,item1297,machine31,date182,8
Sample_220,item1297,machine32,date182,7
Sample_220,item1297,machine34,date182,11
Sample_220,item1719,machine03,date185,4
Sample_220,item1719,machine06,date185,2
Sample_220,item1719,machine19,date185,5
Sample_220,item4864,machine10,date185,3
Sample_220,item5377,machine19,date198,4
Sample_220,item5377,machine32,date198,2
Sample_220,item4889,machine10,date271,2
Sample_220,item4889,machine23,date271,5
Sample_220,item4889,machine28,date271,9
Sample_220,item4889,machine29,date271,6
Sample_220,item386,machine07,date356,5
Sample_221,item3853,machine08,date044,4
Sample_221,item3853,machine09,date044,1
Sample_221,item4297,machine07,date053,2
Sample_221,item4297,machine08,date053,2
Sample_221,item4297,machine09,date053,6
Sample_221,item4297,machine21,date053,5
Sample_221,item4297,machine23,date053,3
Sample_221,item4297,machine29,date053,2
Sample_221,item2433,machine01,date114,169
Sample_221,item2433,machine03,date114,139
Sample_221,item2433,machine06,date114,3
Sample_221,item2433,machine19,date114,43
Sample_221,item1481,machine21,date165,1
Sample_221,item4544,machine34,date222,3
Sample_221,item4663,machine32,date270,6
Sample_221,item4663,machine33,date270,1
Sample_221,item4890,machine30,date285,3
Sample_221,item3712,machine01,date318,3
Sample_221,item3712,machine03,date318,1
Sample_221,item3712,machine06,date318,4
Sample_221,item3712,machine16,date318,4
Sample_221,item3712,machine19,date318,1
Sample_222,item4388,machine19,date002,3
Sample_222,item4388,machine20,date002,2
Sample_222,item4388,machine32,date002,2
Sample_222,item4388,machine33,date002,3
Sample_222,item4619,machine10,date007,1
Sample_222,item6417,machine10,date035,1
Sample_222,item6417,machine21,date035,1
Sample_222,item6417,machine22,date035,1
Sample_222,item6417,machine28,date035,1
Sample_222,item6417,machine29,date035,2
Sample_222,item4840,machine09,date069,4
Sample_222,item4840,machine21,date069,6
Sample_222,item5735,machine30,date185,1
Sample_222,item3550,machine01,date213,2
Sample_222,item3550,machine06,date213,2
Sample_222,item3543,machine08,date238,7
Sample_222,item5459,machine21,date249,2
Sample_222,item4834,machine07,date252,2
Sample_222,item4834,machine10,date252,11
Sample_222,item4834,machine21,date252,1
Sample_222,item4834,machine30,date252,1
Sample_222,item4834,machine31,date252,5
