item_id,machine_id,capacity
item2878,machine04,14.62
item4698,machine08,5.01
item2878,machine20,15.67
item4698,machine28,7.5
item2380,machine08,7.78
item843,machine30,4.07
item4373,machine22,3.07
item4373,machine08,4.47
item5908,machine17,24.0
item2878,machine21,16.0
item4373,machine23,12.77
item843,machine33,5.69
item3331,machine33,6.94
item3331,machine21,4.34
item3250,machine08,2.67
item4373,machine10,4.32
item6156,machine21,1.5
item3331,machine08,6.91
item4698,machine09,5.06
item3464,machine10,5.83
item4698,machine32,6.01
item4698,machine10,4.5
item3464,machine21,5.17
item5908,machine05,35.07
item2380,machine09,7.8
item6156,machine30,1.95
item843,machine32,104.36
item843,machine21,4.08
item4698,machine33,5.52
item5908,machine19,31.0
item4698,machine21,3.94
item4373,machine09,4.58
item2878,machine05,16.0
item4373,machine21,3.22
item3464,machine29,4.17
item4373,machine14,2.0
item4373,machine31,2.95
item1655,machine08,2.13
item1151,machine35,0.82
item579,machine04,9.45
item5766,machine08,1.55
item361,machine28,3.65
item3271,machine10,1.5
item579,machine14,7.5
item579,machine08,7.99
item579,machine09,8.27
item579,machine31,7.35
item1151,machine28,2.42
item1151,machine31,6.22
item361,machine14,4.0
item579,machine05,8.43
item1151,machine10,3.45
item1151,machine22,3.51
item1986,machine28,1.84
item1151,machine21,2.37
item1151,machine34,2.38
item579,machine21,6.8
item5766,machine21,2.67
item579,machine23,7.75
item5766,machine29,1.65
item3429,machine05,24.85
item579,machine20,12.5
item1151,machine30,2.68
item1151,machine09,7.53
item579,machine34,10.45
item1151,machine14,2.75
item5766,machine18,4.0
item361,machine22,3.47
item2746,machine05,8.0
item1151,machine23,3.03
item1151,machine08,2.8
item1151,machine07,5.3
item579,machine10,8.5
item3947,machine04,7.33
item4457,machine28,4.32
item4457,machine09,5.45
item4457,machine21,6.07
item4457,machine14,6.0
item5816,machine32,15.5
item5147,machine35,10.07
item6561,machine28,5.16
item1775,machine19,10.0
item674,machine21,2.9
item4457,machine08,4.23
item1584,machine07,2.67
item3540,machine01,70.0
item2542,machine23,2.0
item5595,machine06,22.17
item3540,machine17,50.0
item1584,machine33,2.86
item600,machine10,4.89
item5595,machine05,20.82
item1584,machine22,3.16
item1584,machine30,1.74
item1584,machine34,3.0
item3616,machine23,6.17
item3616,machine29,6.4
item3639,machine29,6.53
item5595,machine18,20.0
item3616,machine21,1.33
item600,machine28,5.44
item5595,machine20,21.47
item5595,machine17,21.0
item5595,machine01,23.0
item3525,machine23,4.0
item5319,machine04,40.2
item1467,machine07,3.66
item5277,machine34,2.75
item5319,machine05,28.13
item49,machine21,3.33
item4347,machine33,5.47
item5319,machine20,26.0
item882,machine10,3.0
item4347,machine08,5.01
item779,machine08,5.5
item2841,machine23,3.34
item49,machine25,0.5
item4347,machine32,6.14
item5319,machine06,15.33
item1467,machine22,3.82
item1467,machine31,3.56
item1467,machine30,3.71
item882,machine22,2.87
item4347,machine10,4.33
item882,machine08,2.17
item3885,machine29,20.15
item5319,machine01,49.6
item1467,machine35,3.17
item1467,machine21,3.14
item3885,machine05,14.72
item882,machine21,2.12
item882,machine29,2.0
item1467,machine34,2.82
item882,machine35,2.32
item4347,machine09,6.49
item882,machine23,3.0
item1467,machine09,3.46
item1467,machine08,3.84
item1467,machine23,5.0
item1467,machine14,3.28
item4915,machine09,3.5
item5319,machine03,15.0
item4347,machine21,4.9
item5815,machine08,4.2
item5055,machine21,3.48
item5055,machine09,3.73
item5055,machine31,5.79
item6005,machine19,11.0
item5055,machine33,4.3
item5055,machine30,5.5
item2253,machine21,1.0
item5178,machine05,25.89
item5178,machine03,15.67
item5055,machine07,4.89
item5178,machine20,6.0
item1897,machine32,24.0
item5725,machine08,4.29
item5055,machine08,3.59
item5055,machine28,3.67
item5055,machine35,3.67
item2164,machine28,2.61
item5725,machine09,4.72
item700,machine21,2.0
item5055,machine04,5.41
item6005,machine21,15.17
item5178,machine06,18.15
item5055,machine10,4.67
item3991,machine28,12.67
item5178,machine19,19.35
item5178,machine16,6.0
item5055,machine34,6.09
item5178,machine33,6.25
item5178,machine01,7.67
item5055,machine18,6.0
item5725,machine32,3.92
item5055,machine14,3.82
item5178,machine32,17.79
item3843,machine29,7.97
item3136,machine08,3.08
item1331,machine08,4.57
item3843,machine32,11.24
item5744,machine08,10.49
item3136,machine21,3.67
item1331,machine29,1.17
item3656,machine16,88.57
item5186,machine09,9.75
item5842,machine23,13.0
item5744,machine28,3.0
item5744,machine21,1.0
item5335,machine23,38.0
item5744,machine34,2.43
item5744,machine09,1.5
item2323,machine21,1.59
item3656,machine06,103.32
item3843,machine33,11.85
item5186,machine04,5.5
item2942,machine32,14.0
item1331,machine09,4.17
item5744,machine29,0.98
item5744,machine23,2.25
item3656,machine02,104.66
item3656,machine19,97.86
item328,machine34,2.04
item3061,machine33,6.28
item328,machine35,1.83
item3061,machine32,6.28
item4246,machine30,3.13
item3021,machine20,13.0
item1717,machine23,6.0
item1982,machine29,4.58
item1982,machine08,4.47
item1982,machine23,16.5
item4896,machine09,8.32
item4896,machine32,9.2
item3061,machine21,5.37
item4463,machine23,4.0
item6282,machine30,6.0
item6282,machine31,7.0
item4731,machine22,1.0
item1927,machine20,14.18
item3183,machine08,3.58
item796,machine22,2.7
item4731,machine30,2.53
item832,machine06,70.0
item796,machine21,1.87
item796,machine10,1.63
item6282,machine23,8.67
item796,machine30,2.27
item1927,machine06,16.5
item1927,machine05,14.0
item6282,machine21,8.88
item6282,machine08,6.54
item6282,machine07,8.32
item1636,machine29,6.0
item6282,machine32,5.48
item796,machine29,2.0
item6282,machine04,9.0
item796,machine08,1.67
item1927,machine04,12.0
item1927,machine32,14.75
item4836,machine21,4.07
item6041,machine23,5.0
item4735,machine09,9.67
item481,machine22,2.32
item2154,machine23,24.75
item4735,machine04,8.46
item481,machine30,2.0
item4735,machine35,6.5
item481,machine23,2.0
item481,machine09,1.44
item4735,machine21,7.37
item481,machine21,1.68
item481,machine28,1.32
item4099,machine28,0.67
item4735,machine34,6.23
item481,machine10,3.17
item4735,machine28,7.22
item3756,machine09,10.0
item3756,machine32,8.0
item4735,machine23,6.69
item4735,machine30,7.0
item2742,machine28,17.5
item4099,machine23,1.0
item4735,machine14,6.3
item4735,machine05,7.5
item481,machine07,2.0
item822,machine08,10.67
item4836,machine09,4.5
item4735,machine33,8.5
item4735,machine29,7.37
item287,machine26,2.33
item4735,machine08,7.44
item4735,machine10,7.28
item4408,machine01,32.0
item4408,machine06,32.63
item4408,machine16,35.0
item35,machine07,4.5
item246,machine34,3.55
item4408,machine19,32.0
item6468,machine05,9.0
item6468,machine06,18.67
item3725,machine16,108.75
item35,machine34,4.42
item2807,machine21,2.0
item2807,machine08,2.5
item246,machine22,1.5
item6468,machine04,11.25
item2807,machine23,2.83
item3725,machine19,86.04
item1112,machine23,8.27
item6468,machine20,10.0
item4408,machine05,27.58
item1112,machine09,8.05
item2807,machine28,2.0
item6468,machine33,18.6
item1112,machine08,7.62
item6468,machine19,16.17
item4408,machine32,23.41
item6468,machine16,7.0
item1761,machine19,41.0
item3725,machine06,79.7
item4408,machine20,28.37
item275,machine10,2.11
item1805,machine33,6.0
item275,machine11,2.0
item275,machine34,2.36
item5275,machine21,4.0
item5275,machine08,4.42
item1254,machine11,5.32
item275,machine26,2.17
item275,machine31,2.27
item2318,machine28,25.0
item5275,machine28,4.0
item5275,machine23,3.84
item2318,machine23,2.0
item3406,machine23,30.0
item1254,machine22,4.02
item5275,machine22,5.6
item1805,machine32,5.82
item5275,machine30,5.0
item1254,machine35,3.49
item3989,machine29,11.51
item1254,machine07,3.82
item275,machine30,2.32
item1254,machine24,4.5
item64,machine21,1.5
item2002,machine32,8.33
item5780,machine25,1.43
item3163,machine29,4.67
item3163,machine33,6.41
item5879,machine08,2.47
item5468,machine08,4.37
item64,machine14,1.5
item5780,machine23,3.0
item3163,machine32,6.13
item5468,machine35,5.2
item5468,machine07,5.12
item5704,machine21,0.67
item3163,machine08,6.26
item64,machine30,1.87
item5119,machine33,13.25
item1390,machine14,12.9
item5575,machine22,2.5
item5119,machine01,3.0
item5914,machine29,0.77
item1390,machine10,11.33
item5914,machine21,17.07
item1390,machine34,15.62
item4062,machine20,33.0
item1390,machine21,11.17
item5914,machine09,1.23
item5119,machine20,14.0
item3863,machine09,3.67
item5914,machine14,0.98
item5575,machine21,11.0
item5914,machine22,2.0
item5914,machine28,1.46
item1304,machine35,4.68
item1390,machine28,11.17
item5119,machine32,6.66
item5119,machine03,3.0
item4062,machine19,35.0
item5076,machine04,5.3
item5575,machine28,1.17
item5575,machine23,5.0
item1800,machine23,2.33
item5914,machine30,0.5
item1304,machine21,5.67
item1164,machine33,6.0
item1390,machine29,14.98
item5575,machine31,1.83
item1304,machine31,4.9
item5119,machine18,13.0
item5119,machine05,17.0
item4062,machine05,36.0
item5914,machine23,0.75
item1620,machine21,9.96
item1620,machine30,11.37
item1620,machine08,9.71
item5135,machine09,21.62
item5135,machine28,24.12
item1620,machine10,10.66
item4065,machine06,37.71
item3012,machine08,5.67
item1620,machine18,15.6
item1620,machine35,11.69
item5135,machine10,5.33
item5135,machine05,30.5
item2910,machine04,18.0
item1620,machine04,11.45
item1620,machine09,9.03
item1620,machine14,10.86
item5135,machine34,29.82
item5135,machine23,25.13
item1620,machine07,11.46
item5376,machine04,18.56
item1620,machine29,11.67
item5135,machine21,6.0
item1620,machine20,12.22
item1620,machine28,10.71
item1620,machine23,9.77
item5135,machine31,18.78
item3869,machine29,3.97
item1611,machine21,3.56
item1611,machine26,5.87
item1415,machine32,4.0
item4460,machine03,9.8
item5302,machine08,6.5
item5302,machine10,1.1
item5923,machine21,3.2
item5923,machine08,2.48
item5302,machine09,6.64
item1611,machine09,7.47
item1415,machine08,3.06
item1415,machine22,2.4
item1611,machine10,1.5
item1611,machine31,1.75
item1611,machine29,1.5
item1967,machine05,25.0
item4460,machine19,49.14
item5923,machine22,3.9
item4460,machine01,9.86
item3117,machine21,5.32
item1340,machine34,3.5
item1611,machine07,7.6
item4460,machine06,41.24
item5302,machine21,0.68
item1611,machine08,4.65
item2964,machine31,5.17
item1611,machine23,4.25
item1340,machine28,2.75
item1611,machine35,7.31
item1611,machine14,5.65
item1611,machine34,1.17
item5923,machine09,2.59
item5923,machine10,4.5
item1611,machine28,1.32
item4460,machine16,47.0
item1340,machine10,2.0
item1415,machine33,2.72
item2812,machine31,7.17
item1215,machine20,6.69
item1215,machine14,7.02
item1215,machine22,5.83
item1215,machine04,8.35
item1215,machine07,6.02
item3242,machine08,3.13
item2812,machine03,1.5
item6615,machine29,1.51
item2356,machine23,14.84
item6386,machine32,14.0
item1215,machine35,7.18
item1215,machine09,7.84
item6168,machine08,10.27
item1215,machine34,6.49
item6535,machine21,2.33
item5580,machine14,3.72
item1215,machine32,5.0
item6168,machine28,10.13
item1215,machine31,7.32
item1215,machine03,9.0
item6615,machine28,4.68
item1215,machine28,7.27
item3804,machine30,3.08
item1215,machine08,7.5
item2812,machine34,5.67
item6386,machine33,13.0
item623,machine28,3.25
item5077,machine01,29.0
item5077,machine16,30.0
item3485,machine32,23.42
item4655,machine10,4.79
item4655,machine21,4.67
item3485,machine06,14.5
item5077,machine20,36.17
item5138,machine32,6.0
item623,machine14,1.33
item4824,machine10,4.5
item3485,machine03,6.67
item4824,machine21,6.16
item623,machine15,1.33
item3278,machine23,4.5
item4655,machine09,4.03
item623,machine08,1.84
item4824,machine23,6.12
item3485,machine05,29.0
item4824,machine08,6.56
item3485,machine33,6.06
item5077,machine06,35.0
item4824,machine09,6.58
item5138,machine20,31.03
item5036,machine10,2.5
item4824,machine29,7.97
item4824,machine30,8.0
item4824,machine22,7.38
item4655,machine08,4.67
item4655,machine23,5.82
item5036,machine28,2.48
item3485,machine19,11.92
item3485,machine20,5.59
item4824,machine28,6.0
item5036,machine23,3.61
item3485,machine01,6.5
item575,machine20,11.5
item1813,machine19,8.5
item2665,machine33,12.63
item575,machine01,20.0
item710,machine03,13.32
item710,machine14,13.17
item575,machine05,11.05
item2665,machine32,11.76
item2665,machine20,22.0
item6276,machine21,3.98
item1898,machine32,3.17
item575,machine18,26.0
item1898,machine33,15.83
item575,machine17,17.0
item2665,machine01,25.0
item3888,machine05,12.67
item4797,machine01,29.83
item5015,machine04,37.0
item5015,machine01,65.0
item3888,machine09,10.08
item4797,machine16,29.75
item4797,machine19,36.6
item986,machine19,25.2
item5384,machine17,30.0
item3888,machine29,11.33
item5015,machine05,17.0
item972,machine05,9.67
item4797,machine17,25.0
item3125,machine05,42.0
item972,machine08,6.66
item4797,machine06,29.88
item972,machine04,10.33
item4797,machine20,34.67
item972,machine09,7.42
item5384,machine06,22.5
item986,machine03,26.25
item5384,machine19,27.0
item972,machine21,7.52
item2647,machine10,9.91
item986,machine06,28.52
item972,machine14,6.94
item972,machine23,7.87
item972,machine35,6.67
item4797,machine05,35.4
item972,machine28,6.33
item3888,machine14,9.33
item3888,machine23,10.7
item986,machine17,29.2
item4797,machine03,38.5
item3024,machine32,10.0
item986,machine02,30.4
item972,machine22,6.34
item986,machine16,20.83
item3888,machine08,9.39
item4797,machine32,35.0
item1432,machine16,56.5
item1432,machine17,55.0
item2969,machine23,8.5
item5228,machine14,2.42
item2213,machine23,20.0
item1199,machine21,2.67
item1432,machine03,76.0
item2416,machine21,1.75
item2213,machine09,3.0
item1432,machine05,70.0
item4045,machine04,5.5
item1199,machine08,3.0
item1432,machine01,68.13
item2969,machine08,8.5
item1432,machine06,70.0
item1432,machine19,65.66
item2213,machine28,5.82
item2213,machine08,10.0
item2139,machine32,5.0
item2213,machine21,5.0
item3743,machine29,2.87
item3069,machine23,3.0
item2626,machine20,9.25
item2881,machine21,1.03
item3365,machine10,5.0
item2881,machine33,2.22
item3409,machine08,1.58
item5304,machine08,2.08
item2881,machine29,1.5
item5304,machine22,2.38
item5304,machine21,3.35
item2881,machine08,1.75
item2881,machine30,1.11
item3948,machine22,2.96
item2714,machine23,24.75
item2714,machine05,10.83
item2714,machine28,8.17
item2714,machine04,10.75
item5621,machine29,4.14
item2714,machine21,8.92
item5760,machine03,35.17
item2393,machine33,15.0
item6571,machine22,2.0
item1210,machine19,15.0
item5760,machine19,38.03
item6571,machine26,2.5
item6571,machine35,2.5
item5760,machine01,45.0
item2714,machine10,9.5
item1539,machine21,4.5
item5621,machine23,3.67
item5760,machine06,38.83
item5760,machine16,46.5
item2714,machine20,9.5
item5760,machine17,42.87
item2714,machine14,9.5
item6571,machine14,1.67
item2106,machine08,5.58
item891,machine16,28.0
item3520,machine34,3.5
item12,machine08,13.02
item891,machine20,19.87
item2106,machine33,5.7
item5939,machine31,11.0
item5939,machine32,9.0
item891,machine05,19.14
item2106,machine09,5.83
item1505,machine08,3.79
item891,machine06,20.76
item5504,machine34,3.5
item891,machine32,21.11
item891,machine03,17.0
item6431,machine09,5.0
item891,machine18,22.0
item6431,machine08,2.0
item12,machine16,7.0
item5939,machine14,11.57
item12,machine09,10.37
item3527,machine21,2.5
item12,machine04,8.52
item3520,machine35,2.5
item891,machine01,25.5
item12,machine29,6.7
item4447,machine07,1.17
item4447,machine28,2.32
item4009,machine28,3.75
item3857,machine06,41.68
item1560,machine09,4.7
item5154,machine28,3.39
item1560,machine21,5.52
item4009,machine09,5.17
item4447,machine22,2.47
item5154,machine10,1.17
item4009,machine21,5.0
item4447,machine14,3.0
item1560,machine22,6.55
item4447,machine21,2.17
item1560,machine23,6.65
item4447,machine33,3.09
item4009,machine10,4.59
item1560,machine08,4.59
item3857,machine16,36.5
item4009,machine08,5.06
item4009,machine22,3.76
item1560,machine28,4.67
item3857,machine19,42.22
item4447,machine10,3.22
item2422,machine19,55.0
item3857,machine01,8.63
item1560,machine10,7.32
item3857,machine20,52.0
item4008,machine05,41.0
item4009,machine29,4.0
item4447,machine08,3.01
item3857,machine03,53.8
item4447,machine09,2.59
item1560,machine14,5.5
item1560,machine29,6.73
item4447,machine29,2.32
item4009,machine23,4.58
item1697,machine23,6.0
item3857,machine17,65.0
item4447,machine30,3.14
item5154,machine29,5.0
item247,machine34,3.24
item3828,machine20,30.0
item2067,machine29,1.0
item2376,machine05,32.0
item2628,machine10,3.82
item6572,machine28,6.0
item4164,machine06,89.89
item4132,machine30,2.67
item4164,machine03,25.0
item247,machine28,3.87
item3828,machine19,18.67
item247,machine31,3.7
item247,machine07,2.5
item4164,machine19,127.17
item3828,machine32,5.0
item247,machine21,2.47
item6572,machine24,7.03
item3507,machine33,24.83
item2011,machine23,4.0
item3507,machine23,40.0
item5361,machine04,8.65
item1816,machine23,6.0
item2308,machine08,3.17
item3762,machine05,30.0
item5361,machine35,7.77
item3234,machine04,27.0
