sample_id,item_id,time_id,quantity
Sample_368,item5754,date068,3
Sample_368,item5311,date145,8
Sample_368,item1268,date171,3
Sample_368,item3833,date208,14
Sample_368,item1547,date266,8
Sample_368,item2079,date266,170
Sample_368,item6399,date336,27
Sample_368,item3290,date352,44
Sample_369,item1346,date012,2
Sample_369,item2384,date023,73
Sample_369,item5412,date024,1
Sample_369,item304,date148,16
Sample_369,item1196,date163,22
Sample_369,item5543,date175,25
Sample_369,item3961,date209,5
Sample_369,item2318,date262,13
Sample_369,item3141,date282,4
Sample_369,item5501,date314,7
Sample_370,item3054,date030,14
Sample_370,item3156,date128,10
Sample_370,item6468,date144,178
Sample_370,item2961,date151,1
Sample_370,item3534,date180,14
Sample_370,item1911,date217,14
Sample_370,item175,date222,5
Sample_370,item1104,date228,46
Sample_370,item1696,date281,100
Sample_370,item45,date303,126
Sample_371,item5809,date009,7
Sample_371,item6439,date075,22
Sample_371,item491,date084,18
Sample_371,item748,date106,72
Sample_371,item284,date147,14
Sample_371,item6005,date191,13
Sample_371,item3698,date256,12
Sample_371,item605,date323,11
Sample_371,item910,date329,90
Sample_371,item3473,date350,1
Sample_372,item4886,date013,2
Sample_372,item1224,date041,69
Sample_372,item5724,date058,14
Sample_372,item5987,date082,8
Sample_372,item69,date091,1
Sample_372,item3589,date113,53
Sample_372,item4958,date125,32
Sample_372,item6271,date126,3
Sample_372,item2208,date189,8
Sample_372,item2050,date349,7
Sample_373,item3790,date002,3
Sample_373,item1944,date064,4
Sample_373,item5291,date097,3
Sample_373,item515,date106,249
Sample_373,item5249,date110,5
Sample_373,item5994,date117,55
Sample_373,item260,date163,14
Sample_373,item1355,date278,2
Sample_373,item3136,date310,6
Sample_373,item4717,date345,8
Sample_374,item6055,date018,164
Sample_374,item6552,date022,3
Sample_374,item1374,date059,76
Sample_374,item6445,date059,564
Sample_374,item2331,date070,7
Sample_374,item3716,date129,11
Sample_374,item4389,date158,42
Sample_374,item5114,date189,6
Sample_374,item287,date278,1
Sample_374,item4755,date312,3
Sample_375,item1522,date053,2
Sample_375,item4810,date134,4
Sample_375,item2264,date228,6
Sample_375,item6337,date237,2
Sample_375,item3110,date243,18
Sample_375,item1987,date251,26
Sample_375,item4104,date260,32
Sample_375,item2165,date288,6
Sample_375,item18,date292,2
Sample_375,item473,date301,11
Sample_376,item6466,date044,3
Sample_376,item2081,date090,12
Sample_376,item5252,date097,6
Sample_376,item2388,date165,11
Sample_376,item5663,date198,6
Sample_376,item719,date199,21
Sample_376,item440,date204,1
Sample_376,item120,date230,1
Sample_376,item4324,date303,7
Sample_376,item894,date312,5
Sample_377,item184,date028,7
Sample_377,item1799,date076,3
Sample_377,item4860,date112,1
Sample_377,item5011,date113,65
Sample_377,item5183,date166,20
Sample_377,item1272,date171,42
Sample_377,item5777,date190,120
Sample_377,item6584,date257,16
Sample_377,item6557,date268,22
Sample_377,item4861,date310,4
Sample_378,item1792,date073,160
Sample_378,item4642,date093,15
Sample_378,item606,date122,5
Sample_378,item3383,date249,3
Sample_378,item106,date261,23
Sample_378,item537,date266,60
Sample_378,item3483,date282,6
Sample_378,item4993,date282,4
Sample_378,item1683,date327,17
Sample_378,item2968,date356,5
Sample_379,item11,date028,8
Sample_379,item6183,date080,10
Sample_379,item6533,date097,3
Sample_379,item5237,date108,23
Sample_379,item6048,date112,1
Sample_379,item3905,date151,34
Sample_379,item4163,date152,1
Sample_379,item2879,date197,1
Sample_379,item1780,date219,14
Sample_379,item872,date291,8
Sample_380,item2097,date020,5
Sample_380,item416,date061,73
Sample_380,item4253,date061,61
Sample_380,item6306,date162,1
Sample_380,item5307,date260,9
Sample_380,item3722,date263,2
Sample_380,item5225,date263,42
Sample_380,item5778,date332,1
Sample_380,item3638,date359,12
Sample_380,item4109,date361,1
Sample_381,item6160,date028,4
Sample_381,item445,date111,16
Sample_381,item3612,date112,3
Sample_381,item786,date122,1
Sample_381,item1224,date124,8
Sample_381,item4343,date145,46
Sample_381,item5948,date171,24
Sample_381,item2580,date219,9
Sample_381,item4664,date254,26
Sample_381,item2324,date338,3
Sample_382,item3065,date030,2
Sample_382,item5116,date105,324
Sample_382,item6272,date113,202
Sample_382,item3036,date200,20
Sample_382,item2402,date228,2
Sample_382,item5647,date230,20
Sample_382,item4830,date267,17
Sample_382,item5147,date311,10
Sample_382,item5716,date317,3
Sample_382,item5659,date344,6
Sample_383,item4489,date002,8
Sample_383,item5668,date020,12
Sample_383,item2696,date023,110
Sample_383,item2868,date037,3
Sample_383,item3726,date076,2
Sample_383,item304,date141,8
Sample_383,item5144,date206,14
Sample_383,item4460,date332,155
Sample_383,item5171,date333,3
Sample_383,item2178,date336,1
Sample_384,item3355,date020,18
Sample_384,item933,date150,9
Sample_384,item1085,date200,57
Sample_384,item2439,date212,82
Sample_384,item5176,date220,54
Sample_384,item3448,date223,26
Sample_384,item238,date234,58
Sample_384,item3860,date299,25
Sample_384,item4722,date343,28
Sample_384,item1534,date354,6
Sample_385,item3896,date040,24
Sample_385,item5718,date050,3
Sample_385,item2011,date058,8
Sample_385,item3904,date081,178
Sample_385,item3880,date095,9
Sample_385,item1674,date104,2
Sample_385,item5798,date112,2
Sample_385,item4150,date145,19
Sample_385,item1516,date278,17
Sample_385,item3423,date349,4
Sample_386,item4139,date033,3
Sample_386,item784,date049,6
Sample_386,item1235,date075,8
Sample_386,item1655,date156,4
Sample_386,item5834,date198,26
Sample_386,item3476,date212,3
Sample_386,item3093,date275,1
Sample_386,item3891,date322,28
Sample_386,item3620,date341,40
Sample_386,item944,date361,126
Sample_387,item4773,date078,18
Sample_387,item6396,date116,60
Sample_387,item2846,date133,2
Sample_387,item2806,date202,2
Sample_387,item1349,date233,2
Sample_387,item3759,date242,28
Sample_387,item4514,date251,284
Sample_387,item2537,date269,2
Sample_387,item1327,date307,16
Sample_387,item1794,date313,19
Sample_388,item4949,date009,9
Sample_388,item4178,date014,7
Sample_388,item4244,date087,9
Sample_388,item4268,date137,12
Sample_388,item88,date152,1
Sample_388,item4350,date171,86
Sample_388,item2116,date221,20
Sample_388,item1710,date261,8
Sample_388,item3419,date269,13
Sample_388,item2730,date322,1
Sample_389,item3847,date022,2
Sample_389,item2855,date145,2
Sample_389,item5956,date162,8
Sample_389,item3839,date178,36
Sample_389,item2247,date196,17
Sample_389,item5700,date243,5
Sample_389,item750,date254,4
Sample_389,item3333,date261,72
Sample_389,item2142,date334,20
Sample_389,item6173,date335,6
Sample_390,item4020,date037,46
Sample_390,item4194,date045,4
Sample_390,item3420,date051,18
Sample_390,item6347,date077,190
Sample_390,item3426,date111,4
Sample_390,item534,date125,8
Sample_390,item1242,date232,6
Sample_390,item772,date315,3
Sample_390,item3617,date344,37
Sample_390,item5806,date352,116
Sample_391,item3647,date029,3
Sample_391,item6191,date033,14
Sample_391,item5624,date079,6
Sample_391,item1205,date110,9
Sample_391,item5394,date115,2
Sample_391,item4886,date121,5
Sample_391,item3465,date147,22
Sample_391,item4493,date185,3
Sample_391,item5273,date185,12
Sample_391,item1995,date351,3
Sample_392,item5241,date084,1
Sample_392,item6238,date089,28
Sample_392,item2762,date093,32
Sample_392,item4768,date115,7
Sample_392,item6439,date126,44
Sample_392,item5353,date208,20
Sample_392,item5680,date251,26
Sample_392,item3496,date267,27
Sample_392,item2652,date337,56
Sample_392,item4630,date345,58
Sample_393,item1934,date071,30
Sample_393,item6376,date083,18
Sample_393,item4669,date086,20
Sample_393,item4651,date104,32
Sample_393,item3491,date133,6
Sample_393,item5082,date145,27
Sample_393,item3177,date210,68
Sample_393,item5950,date295,4
Sample_393,item6531,date297,6
Sample_393,item3480,date302,4
Sample_394,item6412,date036,60
Sample_394,item724,date079,3
Sample_394,item380,date084,2
Sample_394,item3239,date126,2
Sample_394,item6181,date180,94
Sample_394,item6459,date184,1
Sample_394,item6404,date193,112
Sample_394,item4060,date280,2
Sample_394,item418,date300,27
Sample_394,item4784,date359,13
Sample_395,item3297,date002,12
Sample_395,item342,date014,2
Sample_395,item2768,date026,2
Sample_395,item5486,date063,8
Sample_395,item2209,date106,2
Sample_395,item5534,date228,10
Sample_395,item3449,date271,4
Sample_395,item549,date283,60
Sample_395,item5435,date288,25
Sample_395,item1083,date358,22
Sample_396,item1896,date137,17
Sample_396,item3412,date184,10
Sample_396,item5217,date202,142
Sample_396,item2651,date227,16
Sample_396,item3777,date251,2
Sample_396,item6286,date257,1
Sample_396,item820,date272,109
Sample_396,item4951,date323,74
Sample_396,item1804,date347,4
Sample_396,item4477,date353,8
Sample_397,item2425,date008,9
Sample_397,item4099,date020,1
Sample_397,item4125,date032,13
Sample_397,item3909,date079,7
Sample_397,item4880,date089,5
Sample_397,item1424,date095,6
Sample_397,item1618,date117,71
Sample_397,item5561,date164,9
Sample_397,item5995,date210,5
Sample_397,item3241,date261,6
Sample_398,item3959,date009,12
Sample_398,item5732,date044,29
Sample_398,item2541,date068,2
Sample_398,item4970,date078,4
Sample_398,item123,date110,1
Sample_398,item6244,date160,63
Sample_398,item5458,date229,1
Sample_398,item1403,date255,4
Sample_398,item376,date303,1
Sample_398,item1276,date361,16
Sample_399,item1099,date113,12
Sample_399,item5442,date114,14
Sample_399,item386,date176,1
Sample_399,item2129,date212,14
Sample_399,item05,date226,11
Sample_399,item1946,date227,3
Sample_399,item4668,date230,13
Sample_399,item3131,date231,10
Sample_399,item1864,date250,16
Sample_399,item2836,date328,76
Sample_400,item3660,date023,11
Sample_400,item1042,date038,468
Sample_400,item4972,date057,27
Sample_400,item6051,date059,3
Sample_400,item3190,date126,13
Sample_400,item6006,date252,2
Sample_400,item6270,date283,11
Sample_400,item1844,date298,4
Sample_400,item3416,date317,3
Sample_400,item4112,date354,42
Sample_401,item3386,date025,5
Sample_401,item3084,date054,4
Sample_401,item6290,date062,16
Sample_401,item2726,date086,2
Sample_401,item2482,date099,11
Sample_401,item5584,date132,15
Sample_401,item1935,date144,12
Sample_401,item5261,date147,47
Sample_401,item2571,date260,5
Sample_401,item718,date358,34
Sample_402,item277,date030,2
Sample_402,item6492,date127,88
Sample_402,item3593,date165,7
Sample_402,item4450,date166,8
Sample_402,item3007,date247,1
Sample_402,item4986,date277,76
Sample_402,item6140,date280,74
Sample_402,item351,date311,8
Sample_402,item1640,date319,2
Sample_402,item2684,date337,89
Sample_403,item3973,date070,5
Sample_403,item4805,date153,244
Sample_403,item2451,date202,4
Sample_403,item4236,date206,1
Sample_403,item2471,date218,11
Sample_403,item591,date237,8
Sample_403,item6498,date250,4
Sample_403,item1933,date268,8
Sample_403,item612,date328,10
Sample_403,item719,date335,42
Sample_404,item2876,date053,7
Sample_404,item2238,date084,5
Sample_404,item3472,date086,66
Sample_404,item1083,date124,44
Sample_404,item6137,date145,15
Sample_404,item2410,date226,7
Sample_404,item3150,date231,10
Sample_404,item1095,date242,48
Sample_404,item855,date318,16
Sample_404,item5873,date358,38
Sample_405,item292,date003,1
Sample_405,item5867,date023,64
Sample_405,item149,date024,15
Sample_405,item1586,date036,48
Sample_405,item5601,date145,3
Sample_405,item1544,date157,2
Sample_405,item2200,date166,4
Sample_405,item6046,date184,2
Sample_405,item1838,date287,36
Sample_405,item5961,date291,3
Sample_406,item3770,date064,3
Sample_406,item3790,date077,6
Sample_406,item5795,date149,53
Sample_406,item1041,date165,34
Sample_406,item5126,date253,6
Sample_406,item5227,date275,2
Sample_406,item4309,date285,6
Sample_406,item6016,date294,26
Sample_406,item2983,date358,9
Sample_406,item904,date358,5
Sample_407,item5711,date002,3
Sample_407,item4248,date005,42
Sample_407,item115,date053,2
Sample_407,item314,date072,24
Sample_407,item2654,date123,7
Sample_407,item1966,date129,4
Sample_407,item4366,date203,2
Sample_407,item2362,date204,26
Sample_407,item3882,date210,3
Sample_407,item2756,date328,10
Sample_408,item6543,date043,1
Sample_408,item6199,date066,308
Sample_408,item5631,date090,4
Sample_408,item3576,date150,1
Sample_408,item5811,date157,200
Sample_408,item477,date181,11
Sample_408,item5121,date195,18
Sample_408,item3173,date281,26
Sample_408,item5737,date286,1
Sample_408,item1734,date358,5
Sample_409,item1525,date045,54
Sample_409,item5175,date097,188
Sample_409,item2053,date099,6
Sample_409,item1531,date163,24
Sample_409,item843,date233,24
Sample_409,item5733,date241,2
Sample_409,item6172,date279,67
Sample_409,item745,date280,5
Sample_409,item5427,date321,13
Sample_409,item4701,date329,4
Sample_410,item360,date027,38
Sample_410,item4501,date069,8
Sample_410,item2115,date078,20
Sample_410,item6580,date086,68
Sample_410,item2311,date103,79
Sample_410,item2425,date119,18
Sample_410,item1498,date147,14
Sample_410,item133,date157,2
Sample_410,item1068,date333,15
Sample_410,item2853,date341,2
Sample_411,item2876,date078,1
Sample_411,item4819,date091,7
Sample_411,item2138,date113,8
Sample_411,item489,date146,67
Sample_411,item6572,date179,6
Sample_411,item2697,date213,25
Sample_411,item598,date238,3
Sample_411,item6491,date242,42
Sample_411,item2650,date287,7
Sample_411,item1236,date336,6
Sample_412,item657,date002,4
Sample_412,item2313,date018,106
Sample_412,item4527,date079,43
Sample_412,item3305,date087,194
Sample_412,item5285,date129,59
Sample_412,item4836,date163,16
Sample_412,item5922,date175,30
Sample_412,item3397,date234,4
Sample_412,item55,date321,28
Sample_412,item4972,date332,80
Sample_413,item2809,date038,27
Sample_413,item5521,date077,2
Sample_413,item878,date098,24
Sample_413,item127,date154,20
Sample_413,item4057,date169,7
Sample_413,item3174,date262,50
Sample_413,item6476,date266,166
Sample_413,item5199,date277,1
Sample_413,item1546,date356,6
Sample_413,item1148,date362,26
Sample_414,item6006,date013,1
Sample_414,item4739,date042,48
Sample_414,item1715,date063,5
Sample_414,item1013,date072,13
Sample_414,item3079,date159,42
Sample_414,item4184,date191,23
Sample_414,item4417,date199,11
Sample_414,item5546,date289,4
Sample_414,item1273,date301,30
Sample_414,item2572,date311,51
Sample_415,item1626,date008,2
Sample_415,item3854,date008,80
Sample_415,item5130,date009,4
Sample_415,item413,date052,8
Sample_415,item250,date111,3
Sample_415,item1844,date150,8
Sample_415,item1995,date151,12
Sample_415,item3486,date184,26
Sample_415,item5398,date266,287
Sample_415,item4123,date322,146
Sample_416,item6493,date044,74
Sample_416,item6246,date151,2
Sample_416,item5539,date175,3
Sample_416,item2630,date211,21
Sample_416,item6400,date221,80
Sample_416,item5040,date233,3
Sample_416,item4090,date238,11
Sample_416,item5709,date259,2
Sample_416,item4515,date270,15
Sample_416,item3613,date324,20
Sample_417,item6192,date044,2
Sample_417,item4738,date082,45
Sample_417,item2515,date161,6
Sample_417,item5620,date194,84
Sample_417,item1365,date215,18
Sample_417,item5918,date303,20
Sample_417,item5027,date308,13
Sample_417,item3417,date346,35
Sample_417,item497,date348,144
Sample_417,item5907,date364,146
Sample_418,item1475,date007,8
Sample_418,item2172,date123,44
Sample_418,item4798,date161,25
Sample_418,item593,date169,1
Sample_418,item3082,date231,10
Sample_418,item3969,date232,16
Sample_418,item3367,date259,4
Sample_418,item2296,date307,22
Sample_418,item1301,date323,4
Sample_418,item760,date365,6
Sample_419,item485,date008,8
Sample_419,item835,date031,3
Sample_419,item2251,date070,6
Sample_419,item6044,date130,2
Sample_419,item3015,date131,3
Sample_419,item483,date153,9
Sample_419,item4261,date240,4
Sample_419,item4867,date274,2
Sample_419,item4915,date315,3
Sample_419,item6330,date322,4
Sample_420,item6405,date028,392
Sample_420,item3118,date052,56
Sample_420,item6182,date071,8
Sample_420,item5240,date110,2
Sample_420,item3867,date120,34
Sample_420,item3490,date135,9
Sample_420,item3897,date238,7
Sample_420,item6429,date261,16
Sample_420,item2454,date283,7
Sample_420,item4857,date294,12
Sample_421,item3780,date024,10
Sample_421,item4024,date091,434
Sample_421,item5963,date140,60
Sample_421,item2103,date153,2
Sample_421,item4186,date191,37
Sample_421,item457,date318,19
Sample_421,item6019,date318,4
Sample_421,item3399,date324,18
Sample_421,item3893,date336,8
Sample_421,item3704,date351,1
